entity_id,state,last_changed
sensor.washing_machine_power,413.773,2025-09-17T18:04:28.039Z
sensor.washing_machine_power,480.379,2025-09-17T18:04:33.087Z
sensor.washing_machine_power,549.319,2025-09-17T18:04:34.215Z
sensor.washing_machine_power,349.501,2025-09-17T18:04:39.295Z
sensor.washing_machine_power,332.701,2025-09-17T18:05:25.884Z
sensor.washing_machine_power,19.721,2025-09-17T18:05:41.047Z
sensor.washing_machine_power,4.795,2025-09-17T18:05:51.134Z
sensor.washing_machine_power,16.584,2025-09-17T18:05:56.196Z
sensor.washing_machine_power,20.006,2025-09-17T18:06:01.239Z
sensor.washing_machine_power,12.113,2025-09-17T18:06:06.311Z
sensor.washing_machine_power,26.401,2025-09-17T18:06:11.354Z
sensor.washing_machine_power,18.221,2025-09-17T18:06:16.510Z
sensor.washing_machine_power,41.868,2025-09-17T18:06:21.456Z
sensor.washing_machine_power,33.057,2025-09-17T18:06:26.513Z
sensor.washing_machine_power,11.887,2025-09-17T18:06:31.559Z
sensor.washing_machine_power,32.464,2025-09-17T18:06:36.613Z
sensor.washing_machine_power,56.504,2025-09-17T18:06:41.673Z
sensor.washing_machine_power,14.639,2025-09-17T18:06:46.710Z
sensor.washing_machine_power,91.745,2025-09-17T18:06:51.997Z
sensor.washing_machine_power,12.516,2025-09-17T18:06:56.833Z
sensor.washing_machine_power,53.231,2025-09-17T18:07:01.839Z
sensor.washing_machine_power,73.457,2025-09-17T18:07:06.981Z
sensor.washing_machine_power,11.878,2025-09-17T18:07:11.979Z
sensor.washing_machine_power,106.029,2025-09-17T18:07:17.014Z
sensor.washing_machine_power,93.101,2025-09-17T18:07:22.067Z
sensor.washing_machine_power,26.459,2025-09-17T18:07:27.731Z
sensor.washing_machine_power,110.705,2025-09-17T18:07:32.163Z
sensor.washing_machine_power,12.021,2025-09-17T18:07:37.223Z
sensor.washing_machine_power,95.847,2025-09-17T18:07:42.258Z
sensor.washing_machine_power,4.775,2025-09-17T18:07:52.356Z
sensor.washing_machine_power,96.857,2025-09-17T18:07:57.426Z
sensor.washing_machine_power,42.793,2025-09-17T18:08:07.586Z
sensor.washing_machine_power,103.958,2025-09-17T18:08:12.616Z
sensor.washing_machine_power,4.794,2025-09-17T18:08:17.912Z
sensor.washing_machine_power,99.757,2025-09-17T18:08:23.005Z
sensor.washing_machine_power,4.701,2025-09-17T18:08:32.776Z
sensor.washing_machine_power,91.794,2025-09-17T18:08:37.856Z
sensor.washing_machine_power,42.219,2025-09-17T18:08:47.950Z
sensor.washing_machine_power,103.547,2025-09-17T18:08:53.123Z
sensor.washing_machine_power,4.694,2025-09-17T18:08:58.025Z
sensor.washing_machine_power,102.612,2025-09-17T18:09:03.313Z
sensor.washing_machine_power,4.748,2025-09-17T18:09:13.178Z
sensor.washing_machine_power,96.773,2025-09-17T18:09:18.247Z
sensor.washing_machine_power,92.881,2025-09-17T18:09:23.367Z
sensor.washing_machine_power,51.258,2025-09-17T18:09:28.350Z
sensor.washing_machine_power,102.73,2025-09-17T18:09:33.401Z
sensor.washing_machine_power,4.744,2025-09-17T18:09:38.445Z
sensor.washing_machine_power,103.468,2025-09-17T18:09:43.507Z
sensor.washing_machine_power,114.974,2025-09-17T18:09:48.550Z
sensor.washing_machine_power,4.77,2025-09-17T18:09:53.600Z
sensor.washing_machine_power,94.68,2025-09-17T18:09:58.635Z
sensor.washing_machine_power,54.451,2025-09-17T18:10:08.736Z
sensor.washing_machine_power,96.264,2025-09-17T18:10:13.901Z
sensor.washing_machine_power,4.764,2025-09-17T18:10:18.855Z
sensor.washing_machine_power,95.468,2025-09-17T18:10:23.903Z
sensor.washing_machine_power,4.79,2025-09-17T18:10:33.998Z
sensor.washing_machine_power,96.582,2025-09-17T18:10:39.065Z
sensor.washing_machine_power,149.526,2025-09-17T18:10:49.271Z
sensor.washing_machine_power,94.832,2025-09-17T18:10:54.220Z
sensor.washing_machine_power,4.713,2025-09-17T18:10:59.254Z
sensor.washing_machine_power,87.247,2025-09-17T18:11:04.325Z
sensor.washing_machine_power,94.629,2025-09-17T18:11:09.373Z
sensor.washing_machine_power,4.641,2025-09-17T18:11:14.427Z
sensor.washing_machine_power,94.71,2025-09-17T18:11:19.867Z
sensor.washing_machine_power,159.112,2025-09-17T18:11:29.576Z
sensor.washing_machine_power,94.439,2025-09-17T18:11:34.632Z
sensor.washing_machine_power,4.778,2025-09-17T18:11:39.684Z
sensor.washing_machine_power,90.292,2025-09-17T18:11:44.724Z
sensor.washing_machine_power,96.883,2025-09-17T18:11:49.773Z
sensor.washing_machine_power,133.405,2025-09-17T18:11:55.062Z
sensor.washing_machine_power,98.706,2025-09-17T18:12:00.034Z
sensor.washing_machine_power,77.813,2025-09-17T18:12:04.953Z
sensor.washing_machine_power,32.652,2025-09-17T18:12:09.984Z
sensor.washing_machine_power,102.934,2025-09-17T18:12:15.027Z
sensor.washing_machine_power,87.54,2025-09-17T18:12:20.080Z
sensor.washing_machine_power,32.09,2025-09-17T18:12:25.131Z
sensor.washing_machine_power,4.693,2025-09-17T18:12:30.338Z
sensor.washing_machine_power,84.67,2025-09-17T18:12:35.271Z
sensor.washing_machine_power,41.348,2025-09-17T18:12:40.538Z
sensor.washing_machine_power,37.24,2025-09-17T18:12:45.342Z
sensor.washing_machine_power,46.137,2025-09-17T18:12:50.386Z
sensor.washing_machine_power,41.553,2025-09-17T18:12:55.439Z
sensor.washing_machine_power,20.519,2025-09-17T18:13:00.481Z
sensor.washing_machine_power,33.405,2025-09-17T18:13:05.550Z
sensor.washing_machine_power,56.497,2025-09-17T18:13:10.613Z
sensor.washing_machine_power,84.044,2025-09-17T18:13:16.203Z
sensor.washing_machine_power,45.642,2025-09-17T18:13:20.691Z
sensor.washing_machine_power,4.668,2025-09-17T18:13:25.741Z
sensor.washing_machine_power,47.195,2025-09-17T18:13:30.796Z
sensor.washing_machine_power,4.696,2025-09-17T18:13:35.867Z
sensor.washing_machine_power,28.042,2025-09-17T18:13:40.912Z
sensor.washing_machine_power,30.205,2025-09-17T18:13:46.013Z
sensor.washing_machine_power,46.629,2025-09-17T18:13:51.011Z
sensor.washing_machine_power,23.883,2025-09-17T18:13:56.065Z
sensor.washing_machine_power,20.027,2025-09-17T18:14:01.087Z
sensor.washing_machine_power,44.078,2025-09-17T18:14:06.160Z
sensor.washing_machine_power,4.772,2025-09-17T18:14:11.212Z
sensor.washing_machine_power,42.174,2025-09-17T18:14:16.261Z
sensor.washing_machine_power,52.031,2025-09-17T18:14:21.441Z
sensor.washing_machine_power,36.171,2025-09-17T18:14:26.404Z
sensor.washing_machine_power,31.602,2025-09-17T18:14:31.418Z
sensor.washing_machine_power,54.068,2025-09-17T18:14:36.474Z
sensor.washing_machine_power,155.428,2025-09-17T18:14:41.531Z
sensor.washing_machine_power,291.254,2025-09-17T18:14:46.558Z
sensor.washing_machine_power,175.475,2025-09-17T18:14:51.609Z
sensor.washing_machine_power,347.115,2025-09-17T18:14:56.662Z
sensor.washing_machine_power,471.739,2025-09-17T18:15:01.709Z
sensor.washing_machine_power,422.927,2025-09-17T18:15:02.852Z
sensor.washing_machine_power,517.049,2025-09-17T18:15:07.927Z
sensor.washing_machine_power,379.998,2025-09-17T18:15:12.967Z
sensor.washing_machine_power,360.908,2025-09-17T18:15:33.178Z
sensor.washing_machine_power,19.599,2025-09-17T18:16:13.573Z
sensor.washing_machine_power,4.666,2025-09-17T18:16:24.821Z
sensor.washing_machine_power,38.901,2025-09-17T18:16:34.932Z
sensor.washing_machine_power,19.621,2025-09-17T18:16:39.983Z
sensor.washing_machine_power,29.715,2025-09-17T18:16:45.039Z
sensor.washing_machine_power,34.101,2025-09-17T18:16:50.101Z
sensor.washing_machine_power,4.725,2025-09-17T18:16:55.137Z
sensor.washing_machine_power,27.729,2025-09-17T18:17:00.175Z
sensor.washing_machine_power,65.419,2025-09-17T18:17:10.285Z
sensor.washing_machine_power,45.7,2025-09-17T18:17:15.336Z
sensor.washing_machine_power,19.498,2025-09-17T18:17:20.415Z
sensor.washing_machine_power,57.283,2025-09-17T18:17:25.714Z
sensor.washing_machine_power,39.096,2025-09-17T18:17:30.497Z
sensor.washing_machine_power,11.923,2025-09-17T18:17:35.555Z
sensor.washing_machine_power,63.82,2025-09-17T18:17:40.595Z
sensor.washing_machine_power,69.967,2025-09-17T18:17:45.674Z
sensor.washing_machine_power,85.851,2025-09-17T18:17:50.697Z
sensor.washing_machine_power,11.939,2025-09-17T18:18:00.777Z
sensor.washing_machine_power,92.221,2025-09-17T18:18:05.897Z
sensor.washing_machine_power,106.595,2025-09-17T18:18:10.907Z
sensor.washing_machine_power,11.908,2025-09-17T18:18:15.949Z
sensor.washing_machine_power,113.152,2025-09-17T18:18:21.004Z
sensor.washing_machine_power,65.863,2025-09-17T18:18:26.049Z
sensor.washing_machine_power,116.136,2025-09-17T18:18:31.110Z
sensor.washing_machine_power,93.429,2025-09-17T18:18:36.173Z
sensor.washing_machine_power,4.761,2025-09-17T18:18:41.208Z
sensor.washing_machine_power,106.265,2025-09-17T18:18:46.254Z
sensor.washing_machine_power,97.539,2025-09-17T18:18:51.302Z
sensor.washing_machine_power,4.728,2025-09-17T18:18:56.357Z
sensor.washing_machine_power,103.763,2025-09-17T18:19:01.390Z
sensor.washing_machine_power,71.307,2025-09-17T18:19:06.458Z
sensor.washing_machine_power,115.49,2025-09-17T18:19:11.531Z
sensor.washing_machine_power,98.847,2025-09-17T18:19:16.630Z
sensor.washing_machine_power,4.735,2025-09-17T18:19:21.926Z
sensor.washing_machine_power,105.292,2025-09-17T18:19:26.681Z
sensor.washing_machine_power,96.037,2025-09-17T18:19:31.732Z
sensor.washing_machine_power,4.784,2025-09-17T18:19:36.787Z
sensor.washing_machine_power,91.396,2025-09-17T18:19:41.799Z
sensor.washing_machine_power,84.553,2025-09-17T18:19:46.865Z
sensor.washing_machine_power,105.369,2025-09-17T18:19:51.921Z
sensor.washing_machine_power,87.387,2025-09-17T18:19:57.316Z
sensor.washing_machine_power,4.73,2025-09-17T18:20:02.100Z
sensor.washing_machine_power,102.436,2025-09-17T18:20:07.078Z
sensor.washing_machine_power,108.418,2025-09-17T18:20:12.143Z
sensor.washing_machine_power,4.525,2025-09-17T18:20:17.180Z
sensor.washing_machine_power,90.319,2025-09-17T18:20:22.232Z
sensor.washing_machine_power,7.669,2025-09-17T18:20:27.277Z
sensor.washing_machine_power,106.872,2025-09-17T18:20:32.577Z
sensor.washing_machine_power,96.89,2025-09-17T18:20:37.390Z
sensor.washing_machine_power,4.822,2025-09-17T18:20:42.434Z
sensor.washing_machine_power,95.528,2025-09-17T18:20:47.482Z
sensor.washing_machine_power,4.826,2025-09-17T18:20:57.589Z
sensor.washing_machine_power,105.865,2025-09-17T18:21:02.635Z
sensor.washing_machine_power,13.646,2025-09-17T18:21:07.855Z
sensor.washing_machine_power,113.136,2025-09-17T18:21:12.784Z
sensor.washing_machine_power,93.06,2025-09-17T18:21:17.786Z
sensor.washing_machine_power,4.626,2025-09-17T18:21:22.846Z
sensor.washing_machine_power,90.175,2025-09-17T18:21:27.890Z
sensor.washing_machine_power,105.135,2025-09-17T18:21:32.951Z
sensor.washing_machine_power,6.961,2025-09-17T18:21:37.993Z
sensor.washing_machine_power,100.395,2025-09-17T18:21:43.038Z
sensor.washing_machine_power,14.753,2025-09-17T18:21:49.875Z
sensor.washing_machine_power,97.366,2025-09-17T18:21:53.189Z
sensor.washing_machine_power,4.83,2025-09-17T18:22:03.252Z
sensor.washing_machine_power,99.427,2025-09-17T18:22:08.318Z
sensor.washing_machine_power,93.776,2025-09-17T18:22:13.360Z
sensor.washing_machine_power,5.591,2025-09-17T18:22:18.407Z
sensor.washing_machine_power,107.12,2025-09-17T18:22:23.473Z
sensor.washing_machine_power,4.866,2025-09-17T18:22:28.528Z
sensor.washing_machine_power,26.046,2025-09-17T18:22:33.571Z
sensor.washing_machine_power,32.855,2025-09-17T18:22:38.618Z
sensor.washing_machine_power,5.042,2025-09-17T18:23:09.346Z
sensor.washing_machine_power,20.978,2025-09-17T18:23:13.964Z
sensor.washing_machine_power,74.536,2025-09-17T18:23:44.544Z
sensor.washing_machine_power,25.821,2025-09-17T18:23:49.634Z
sensor.washing_machine_power,33.521,2025-09-17T18:23:54.501Z
sensor.washing_machine_power,52.503,2025-09-17T18:23:59.463Z
sensor.washing_machine_power,34.072,2025-09-17T18:24:04.496Z
sensor.washing_machine_power,20.498,2025-09-17T18:24:19.613Z
sensor.washing_machine_power,49.116,2025-09-17T18:24:24.675Z
sensor.washing_machine_power,72.024,2025-09-17T18:24:30.036Z
sensor.washing_machine_power,35.615,2025-09-17T18:24:34.802Z
sensor.washing_machine_power,52.94,2025-09-17T18:24:39.862Z
sensor.washing_machine_power,23.933,2025-09-17T18:24:44.915Z
sensor.washing_machine_power,11.287,2025-09-17T18:24:49.952Z
sensor.washing_machine_power,9.277,2025-09-17T18:24:55.075Z
sensor.washing_machine_power,46.399,2025-09-17T18:25:00.053Z
sensor.washing_machine_power,4.676,2025-09-17T18:25:05.097Z
sensor.washing_machine_power,85.228,2025-09-17T18:25:10.167Z
sensor.washing_machine_power,56.424,2025-09-17T18:25:15.215Z
sensor.washing_machine_power,19.834,2025-09-17T18:25:20.331Z
sensor.washing_machine_power,49.773,2025-09-17T18:25:25.310Z
sensor.washing_machine_power,4.729,2025-09-17T18:25:30.369Z
sensor.washing_machine_power,39.012,2025-09-17T18:25:35.407Z
sensor.washing_machine_power,4.753,2025-09-17T18:25:40.511Z
sensor.washing_machine_power,82.836,2025-09-17T18:25:45.518Z
sensor.washing_machine_power,53.998,2025-09-17T18:25:50.565Z
sensor.washing_machine_power,159.34,2025-09-17T18:26:00.646Z
sensor.washing_machine_power,216.195,2025-09-17T18:26:05.712Z
sensor.washing_machine_power,34.374,2025-09-17T18:26:10.779Z
sensor.washing_machine_power,4.673,2025-09-17T18:26:15.820Z
sensor.washing_machine_power,23.065,2025-09-17T18:26:25.903Z
sensor.washing_machine_power,26.151,2025-09-17T18:26:36.013Z
sensor.washing_machine_power,4.769,2025-09-17T18:26:41.080Z
sensor.washing_machine_power,52.313,2025-09-17T18:26:46.135Z
sensor.washing_machine_power,48.342,2025-09-17T18:26:51.406Z
sensor.washing_machine_power,37.498,2025-09-17T18:26:56.230Z
sensor.washing_machine_power,20.139,2025-09-17T18:27:01.264Z
sensor.washing_machine_power,27.554,2025-09-17T18:27:06.332Z
sensor.washing_machine_power,4.75,2025-09-17T18:27:11.381Z
sensor.washing_machine_power,31.909,2025-09-17T18:27:16.441Z
sensor.washing_machine_power,21.939,2025-09-17T18:27:21.505Z
sensor.washing_machine_power,41.473,2025-09-17T18:27:26.582Z
sensor.washing_machine_power,38.163,2025-09-17T18:27:32.058Z
sensor.washing_machine_power,43.192,2025-09-17T18:27:36.654Z
sensor.washing_machine_power,310.838,2025-09-17T18:27:41.698Z
sensor.washing_machine_power,183.821,2025-09-17T18:27:46.751Z
sensor.washing_machine_power,483.958,2025-09-17T18:27:56.858Z
sensor.washing_machine_power,422.28,2025-09-17T18:27:57.985Z
sensor.washing_machine_power,480.648,2025-09-17T18:28:03.070Z
sensor.washing_machine_power,581.36,2025-09-17T18:28:08.144Z
sensor.washing_machine_power,368.266,2025-09-17T18:28:13.154Z
sensor.washing_machine_power,462.481,2025-09-17T18:28:18.198Z
sensor.washing_machine_power,440.168,2025-09-17T18:28:38.398Z
sensor.washing_machine_power,423.483,2025-09-17T18:29:23.859Z
sensor.washing_machine_power,402.827,2025-09-17T18:32:10.548Z
sensor.washing_machine_power,20.242,2025-09-17T18:32:20.650Z
sensor.washing_machine_power,4.791,2025-09-17T18:32:31.914Z
sensor.washing_machine_power,15.959,2025-09-17T18:32:36.972Z
sensor.washing_machine_power,20.185,2025-09-17T18:32:42.060Z
sensor.washing_machine_power,4.698,2025-09-17T18:32:47.083Z
sensor.washing_machine_power,16.078,2025-09-17T18:32:52.124Z
sensor.washing_machine_power,19.227,2025-09-17T18:32:57.174Z
sensor.washing_machine_power,5.015,2025-09-17T18:33:07.273Z
sensor.washing_machine_power,21.534,2025-09-17T18:33:17.397Z
sensor.washing_machine_power,5.123,2025-09-17T18:33:22.445Z
sensor.washing_machine_power,17.552,2025-09-17T18:33:32.527Z
sensor.washing_machine_power,5.069,2025-09-17T18:33:37.605Z
sensor.washing_machine_power,17.406,2025-09-17T18:33:42.644Z
sensor.washing_machine_power,5.023,2025-09-17T18:33:47.766Z
sensor.washing_machine_power,50.034,2025-09-17T18:33:52.747Z
sensor.washing_machine_power,4.951,2025-09-17T18:33:57.791Z
sensor.washing_machine_power,17.166,2025-09-17T18:34:18.410Z
sensor.washing_machine_power,5.043,2025-09-17T18:34:23.043Z
sensor.washing_machine_power,17.745,2025-09-17T18:34:28.099Z
sensor.washing_machine_power,5.252,2025-09-17T18:34:33.301Z
sensor.washing_machine_power,57.192,2025-09-17T18:34:38.347Z
sensor.washing_machine_power,5.042,2025-09-17T18:34:43.267Z
sensor.washing_machine_power,17.764,2025-09-17T18:35:03.445Z
sensor.washing_machine_power,5.074,2025-09-17T18:35:08.524Z
sensor.washing_machine_power,17.389,2025-09-17T18:35:13.562Z
sensor.washing_machine_power,5.389,2025-09-17T18:35:18.638Z
sensor.washing_machine_power,57.724,2025-09-17T18:35:23.661Z
sensor.washing_machine_power,5.018,2025-09-17T18:35:28.722Z
sensor.washing_machine_power,8.385,2025-09-17T18:35:38.845Z
sensor.washing_machine_power,4.829,2025-09-17T18:35:46.160Z
sensor.washing_machine_power,17.024,2025-09-17T18:35:48.930Z
sensor.washing_machine_power,4.983,2025-09-17T18:35:53.972Z
sensor.washing_machine_power,17.26,2025-09-17T18:35:59.028Z
sensor.washing_machine_power,5.233,2025-09-17T18:36:04.084Z
sensor.washing_machine_power,30.525,2025-09-17T18:36:09.186Z
sensor.washing_machine_power,4.965,2025-09-17T18:36:14.197Z
sensor.washing_machine_power,12.495,2025-09-17T18:36:24.257Z
sensor.washing_machine_power,4.991,2025-09-17T18:36:29.331Z
sensor.washing_machine_power,17.865,2025-09-17T18:36:34.393Z
sensor.washing_machine_power,5.01,2025-09-17T18:36:39.437Z
sensor.washing_machine_power,17.664,2025-09-17T18:36:44.516Z
sensor.washing_machine_power,5.013,2025-09-17T18:36:49.538Z
sensor.washing_machine_power,59.694,2025-09-17T18:36:54.621Z
sensor.washing_machine_power,4.982,2025-09-17T18:36:59.630Z
sensor.washing_machine_power,16.393,2025-09-17T18:37:09.732Z
sensor.washing_machine_power,5.061,2025-09-17T18:37:14.799Z
sensor.washing_machine_power,16.273,2025-09-17T18:37:19.918Z
sensor.washing_machine_power,5.016,2025-09-17T18:37:24.968Z
sensor.washing_machine_power,17.476,2025-09-17T18:37:29.963Z
sensor.washing_machine_power,4.837,2025-09-17T18:37:34.999Z
sensor.washing_machine_power,65.916,2025-09-17T18:37:40.055Z
sensor.washing_machine_power,4.984,2025-09-17T18:37:45.079Z
sensor.washing_machine_power,17.327,2025-09-17T18:37:55.209Z
sensor.washing_machine_power,5.111,2025-09-17T18:38:00.254Z
sensor.washing_machine_power,17.236,2025-09-17T18:38:05.339Z
sensor.washing_machine_power,5.007,2025-09-17T18:38:10.359Z
sensor.washing_machine_power,17.586,2025-09-17T18:38:15.423Z
sensor.washing_machine_power,64.2,2025-09-17T18:38:20.463Z
sensor.washing_machine_power,4.894,2025-09-17T18:38:25.514Z
sensor.washing_machine_power,19.475,2025-09-17T18:39:26.133Z
sensor.washing_machine_power,5.042,2025-09-17T18:39:31.192Z
sensor.washing_machine_power,15.764,2025-09-17T18:40:01.491Z
sensor.washing_machine_power,5.014,2025-09-17T18:40:06.554Z
sensor.washing_machine_power,44.126,2025-09-17T18:40:31.800Z
sensor.washing_machine_power,5.066,2025-09-17T18:40:36.859Z
sensor.washing_machine_power,17.394,2025-09-17T18:41:07.157Z
sensor.washing_machine_power,5.02,2025-09-17T18:41:12.223Z
sensor.washing_machine_power,19.254,2025-09-17T18:42:12.830Z
sensor.washing_machine_power,5.398,2025-09-17T18:42:18.044Z
sensor.washing_machine_power,16.086,2025-09-17T18:42:48.180Z
sensor.washing_machine_power,5.07,2025-09-17T18:42:53.281Z
sensor.washing_machine_power,27.284,2025-09-17T18:43:18.484Z
sensor.washing_machine_power,4.598,2025-09-17T18:43:23.557Z
sensor.washing_machine_power,17.537,2025-09-17T18:43:53.840Z
sensor.washing_machine_power,4.799,2025-09-17T18:43:58.898Z
sensor.washing_machine_power,4.619,2025-09-17T18:44:29.220Z
sensor.washing_machine_power,19.544,2025-09-17T18:44:59.512Z
sensor.washing_machine_power,5.144,2025-09-17T18:45:04.589Z
sensor.washing_machine_power,17.341,2025-09-17T18:45:34.888Z
sensor.washing_machine_power,4.58,2025-09-17T18:45:40.032Z
sensor.washing_machine_power,17.834,2025-09-17T18:46:40.561Z
sensor.washing_machine_power,4.682,2025-09-17T18:46:45.623Z
sensor.washing_machine_power,59.371,2025-09-17T18:47:46.306Z
sensor.washing_machine_power,4.707,2025-09-17T18:47:51.333Z
sensor.washing_machine_power,17.336,2025-09-17T18:48:21.575Z
sensor.washing_machine_power,4.761,2025-09-17T18:48:26.651Z
sensor.washing_machine_power,18.282,2025-09-17T18:49:27.248Z
sensor.washing_machine_power,4.665,2025-09-17T18:49:32.323Z
sensor.washing_machine_power,14.65,2025-09-17T18:50:02.602Z
sensor.washing_machine_power,4.744,2025-09-17T18:50:07.684Z
sensor.washing_machine_power,47.592,2025-09-17T18:50:32.926Z
sensor.washing_machine_power,4.811,2025-09-17T18:50:37.994Z
sensor.washing_machine_power,16.64,2025-09-17T18:51:08.296Z
sensor.washing_machine_power,4.867,2025-09-17T18:51:13.357Z
sensor.washing_machine_power,0.314,2025-09-17T18:53:14.582Z
sensor.washing_machine_power,0.315,2025-09-17T18:54:35.457Z
sensor.washing_machine_power,0.32,2025-09-17T18:59:38.707Z
sensor.washing_machine_power,0.315,2025-09-17T19:04:41.692Z
sensor.washing_machine_power,0.314,2025-09-17T19:09:44.719Z
sensor.washing_machine_power,0.315,2025-09-17T19:14:47.833Z
sensor.washing_machine_power,0.294,2025-09-17T19:19:50.944Z
sensor.washing_machine_power,0.314,2025-09-17T19:24:54.050Z
sensor.washing_machine_power,0.308,2025-09-17T19:29:57.199Z
